id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_sekolah,npsn,kategori_siswa,jumlah_siswa,satuan,tahun
125,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 125 TARUNA KARYA KOTA BANDUNG,20245811,SK SISWA,129,ORANG,2018
126,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 126 BABAKAN KOTA BANDUNG,20244995,SK SISWA,241,ORANG,2018
127,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 127 SEKELOA KOTA BANDUNG,20245765,SK SISWA,172,ORANG,2018
128,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 128 HAURPANCUH KOTA BANDUNG,20245587,SK SISWA,187,ORANG,2018
129,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 129 RANCASAWO MARGASARI KOTA BANDUNG,20246417,SK SISWA,242,ORANG,2018
130,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,SDN 130 SEKELIMUS BATUNUNGGAL KOTA BANDUNG,20245084,SK SISWA,418,ORANG,2018
131,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 131 CIJAWURA KOTA BANDUNG,20245171,SK SISWA,244,ORANG,2018
132,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SDN 132 CIHAURGEULIS KOTA BANDUNG,20245165,SK SISWA,56,ORANG,2018
133,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SDN 133 JALAN ANYAR KOTA BANDUNG,20245211,SK SISWA,77,ORANG,2018
134,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SDN 134 PANORAMA KOTA BANDUNG,20245244,SK SISWA,58,ORANG,2018
135,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 135 TURANGGA KOTA BANDUNG,20245098,SK SISWA,51,ORANG,2018
136,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 136 SUKAWARNA KOTA BANDUNG,20245278,SK SISWA,151,ORANG,2018
137,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 137 CIJEROKASO KOTA BANDUNG,20244848,SK SISWA,78,ORANG,2018
138,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 138 GEGERKALONG GIRANG KOTA BANDUNG,20247203,SK SISWA,100,ORANG,2018
139,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 139 SUKARASA KOTA BANDUNG,20244928,SK SISWA,36,ORANG,2018
140,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 140 ARCAMANIK KOTA BANDUNG,20245447,SK SISWA,127,ORANG,2018
141,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 141 LOKAJAYA KOTA BANDUNG,20245712,SK SISWA,271,ORANG,2018
142,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,SDN 142 DWIKORA KOTA BANDUNG,20245029,SK SISWA,360,ORANG,2018
143,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,SDN 143 KOPO KOTA BANDUNG,20245043,SK SISWA,91,ORANG,2018
144,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 144 SITUGUNTING KOTA BANDUNG,20245089,SK SISWA,189,ORANG,2018
145,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 145 BINONG JATI KOTA BANDUNG,20244825,SK SISWA,183,ORANG,2018
146,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 146 GUMURUH KOTA BANDUNG,20244870,SK SISWA,237,ORANG,2018
147,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SDN 147 CITARIP BARAT KOTA BANDUNG,20244969,SK SISWA,373,ORANG,2018
148,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 148 CIBADUYUT KOTA BANDUNG,20244963,SK SISWA,481,ORANG,2018
149,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SDN 149 CIGADUNG KOTA BANDUNG,20245162,SK SISWA,130,ORANG,2018
150,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SDN 150 GATOT SUBROTO KOTA BANDUNG,20245206,SK SISWA,139,ORANG,2018
151,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SDN 151 SUKASENANG KOTA BANDUNG,20245284,SK SISWA,57,ORANG,2018
152,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 152 CIGAGAK KOTA BANDUNG,20245838,SK SISWA,144,ORANG,2018
153,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 153 TARUNA KARYA KOTA BANDUNG,20245812,SK SISWA,310,ORANG,2018
154,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 154 CITEPUS KOTA BANDUNG,20245541,SK SISWA,389,ORANG,2018
155,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 155 GUNUNG RAHAYU KOTA BANDUNG,20245570,SK SISWA,124,ORANG,2018
156,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 156 PASIRKALIKI KOTA BANDUNG,20245737,SK SISWA,301,ORANG,2018
157,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 157 SUKARAJA KOTA BANDUNG,20245810,SK SISWA,19,ORANG,2018
158,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 158 BABAKAN SARI BABAKAN SURABAYA KOTA BANDUNG,20245452,SK SISWA,302,ORANG,2018
159,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 159 SEKEJATI KOTA BANDUNG,20245762,SK SISWA,315,ORANG,2018
160,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 160 SUKALAKSANA KOTA BANDUNG,20245797,SK SISWA,332,ORANG,2018
161,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 161 SUKAPURA KOTA BANDUNG,20245805,SK SISWA,250,ORANG,2018
162,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 162 WARUNGJAMBU KIARACONDONG KOTA BANDUNG,20245836,SK SISWA,283,ORANG,2018
163,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 163 BUAHBATU BARU KOTA BANDUNG,20245022,SK SISWA,166,ORANG,2018
164,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 164 KARANGPAWULANG KOTA BANDUNG,20245036,SK SISWA,12,ORANG,2018
165,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 165 JATIHANDAP KOTA BANDUNG,20245596,SK SISWA,86,ORANG,2018
166,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 166 CIATEUL KOTA BANDUNG,20245146,SK SISWA,90,ORANG,2018
167,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 167 MENGGER GIRANG KOTA BANDUNG,20245229,SK SISWA,338,ORANG,2018
168,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 168 CIPADUNG KOTA BANDUNG,20245500,SK SISWA,165,ORANG,2018
169,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 169 PELITA KOTA BANDUNG,20245747,SK SISWA,139,ORANG,2018
170,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 170 DIAN KOTA BANDUNG,20245564,SK SISWA,74,ORANG,2018
171,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 171 LANUMA HUSEIN KOTA BANDUNG,20245709,SK SISWA,47,ORANG,2018
172,32,JAWA BARAT,3273,KOTA BANDUNG,3273121,CINAMBO,32.73.29,CINAMBO,SDN 172 ANDIR KIDUL KOTA BANDUNG,20245439,SK SISWA,80,ORANG,2018
173,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 173 NEGLASARI KOTA BANDUNG,20245717,SK SISWA,148,ORANG,2018
174,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 174 PASIR IMPUN KOTA BANDUNG,20245733,SK SISWA,339,ORANG,2018
175,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 175 TANJAKAN KOTA BANDUNG,20245816,SK SISWA,131,ORANG,2018
176,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 176 CILANDAK KOTA BANDUNG,20245918,SK SISWA,67,ORANG,2018
177,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 177 CIPEDES KOTA BANDUNG,20245919,SK SISWA,94,ORANG,2018
178,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 178 GEGERKALONG KPAD KOTA BANDUNG,20244861,SK SISWA,57,ORANG,2018
179,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 179 SARIJADI KOTA BANDUNG,20244903,SK SISWA,50,ORANG,2018
180,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 180 PRAKARSA NUGRAHA KOTA BANDUNG,20245754,SK SISWA,257,ORANG,2018
181,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 181 SUKAMISKIN KOTA BANDUNG,20245804,SK SISWA,189,ORANG,2018
182,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 182 PERUMNAS CIJERAH KOTA BANDUNG,20244899,SK SISWA,122,ORANG,2018
183,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 183 SAYURAN KOTA BANDUNG,20244910,SK SISWA,160,ORANG,2018
184,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 184 BUAHBATU KOTA BANDUNG,20246396,SK SISWA,287,ORANG,2018
185,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SDN 185 CIHAURGEULIS KOTA BANDUNG,20245166,SK SISWA,59,ORANG,2018
186,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 186 CIPADUNG KOTA BANDUNG,20245498,SK SISWA,143,ORANG,2018
187,32,JAWA BARAT,3273,KOTA BANDUNG,3273190,CICENDO,32.73.06,CICENDO,SDN 187 LANUMA HUSEIN KOTA BANDUNG,20245707,SK SISWA,114,ORANG,2018
188,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SDN 188 BANDUNG BARU KOTA BANDUNG,20245106,SK SISWA,190,ORANG,2018
189,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 189 NEGLASARI KOTA BANDUNG,20245718,SK SISWA,68,ORANG,2018
190,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 190 CISARANTEN KIDUL KOTA BANDUNG,20245505,SK SISWA,267,ORANG,2018
191,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 191 BABAKAN SURABAYA KOTA BANDUNG,20245464,SK SISWA,319,ORANG,2018
192,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 192 CIBURUY KOTA BANDUNG,20245148,SK SISWA,142,ORANG,2018
193,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 193 CARINGIN KOTA BANDUNG,20245126,SK SISWA,184,ORANG,2018
194,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 194 SUKAJADI KOTA BANDUNG,20244926,SK SISWA,100,ORANG,2018
195,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 195 ISOLA KOTA BANDUNG,20244878,SK SISWA,63,ORANG,2018
196,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 196 SUKARASA KOTA BANDUNG,20244929,SK SISWA,52,ORANG,2018
197,32,JAWA BARAT,3273,KOTA BANDUNG,3273180,ANDIR,32.73.05,ANDIR,SDN 197 KARANG TARUNA KARANGSARI KOTA BANDUNG,20245215,SK SISWA,187,ORANG,2018
198,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 198 MEKARJAYA KOTA BANDUNG,20245715,SK SISWA,171,ORANG,2018
199,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 199 SAYURAN KOTA BANDUNG,20244909,SK SISWA,232,ORANG,2018
200,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 200 LEUWIPANJANG KOTA BANDUNG,20244980,SK SISWA,284,ORANG,2018
201,32,JAWA BARAT,3273,KOTA BANDUNG,3273220,CIBEUNYING KALER,32.73.18,CIBEUNYING KALER,SDN 201 SUKALUYU KOTA BANDUNG,20245280,SK SISWA,131,ORANG,2018
202,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 202 SURYALAYA KOTA BANDUNG,20245094,SK SISWA,93,ORANG,2018
203,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 203 KACAPIRING KOTA BANDUNG,20244880,SK SISWA,195,ORANG,2018
204,32,JAWA BARAT,3273,KOTA BANDUNG,3273260,CIDADAP,32.73.08,CIDADAP,SDN 204 CIDADAP KOTA BANDUNG,20245139,SK SISWA,43,ORANG,2018
205,32,JAWA BARAT,3273,KOTA BANDUNG,3273230,COBLONG,32.73.02,COBLONG,SDN 205 NEGLASARI KOTA BANDUNG,20245720,SK SISWA,66,ORANG,2018
206,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 206 PUTRACO INDAH KOTA BANDUNG,20245077,SK SISWA,13,ORANG,2018
207,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 207 CIBOGO KOTA BANDUNG,20245137,SK SISWA,31,ORANG,2018
208,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,SDN 208 LUGINASARI SUKAGALIH KOTA BANDUNG,20245963,SK SISWA,213,ORANG,2018
209,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 209 ANTAPANI KOTA BANDUNG,20245442,SK SISWA,205,ORANG,2018
210,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 210 BABAKAN SINYAR KOTA BANDUNG,20245460,SK SISWA,307,ORANG,2018
211,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 211 BABAKAN PRIANGAN KOTA BANDUNG,20245110,SK SISWA,151,ORANG,2018
212,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 212 HARAPAN KOTA BANDUNG,20245941,SK SISWA,60,ORANG,2018
213,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 213 BABAKAN CIPARAY KOTA BANDUNG,20245008,SK SISWA,220,ORANG,2018
214,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 214 PERUMNAS CIJERAH KOTA BANDUNG,20244900,SK SISWA,45,ORANG,2018
215,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 215 RANCASAGATAN KOTA BANDUNG,20245759,SK SISWA,106,ORANG,2018
216,32,JAWA BARAT,3273,KOTA BANDUNG,3273101,GEDEBAGE,32.73.27,GEDEBAGE,SDN 216 SONDARIAH KOTA BANDUNG,20245780,SK SISWA,91,ORANG,2018
217,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 217 SARIJADI KOTA BANDUNG,20245971,SK SISWA,29,ORANG,2018
218,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 218 SARIJADI KOTA BANDUNG,20244907,SK SISWA,99,ORANG,2018
219,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 219 BABAKANJATI KOTA BANDUNG,20244823,SK SISWA,215,ORANG,2018
220,32,JAWA BARAT,3273,KOTA BANDUNG,3273160,BATUNUNGGAL,32.73.12,BATUNUNGGAL,SDN 220 GUMURUH KOTA BANDUNG,20244871,SK SISWA,86,ORANG,2018
221,32,JAWA BARAT,3273,KOTA BANDUNG,3273150,KIARACONDONG,32.73.16,KIARACONDONG,SDN 221 BABAKAN SENTRAL KOTA BANDUNG,20245455,SK SISWA,292,ORANG,2018
222,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,SDN 222 PASIRPOGOR KOTA BANDUNG,20246413,SK SISWA,81,ORANG,2018
223,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,SDN 223 BHAKTI WINAYA KOTA BANDUNG,20245114,SK SISWA,254,ORANG,2018
224,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,SDN 224 CIJAMBE KOTA BANDUNG,20245517,SK SISWA,88,ORANG,2018
225,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,SDN 225 MEKARGALIH KOTA BANDUNG,20245714,SK SISWA,190,ORANG,2018
226,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 226 ARCAMANIK ENDAH KOTA BANDUNG,20245448,SK SISWA,19,ORANG,2018
227,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 227 MARGAHAYU UTARA KOTA BANDUNG,20245046,SK SISWA,215,ORANG,2018
228,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 228 CANGKUANG KOTA BANDUNG,20244959,SK SISWA,235,ORANG,2018
229,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 229 CIBADUYUT KOTA BANDUNG,20244966,SK SISWA,178,ORANG,2018
230,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 230 MARGAHAYU RAYA KOTA BANDUNG,20245226,SK SISWA,92,ORANG,2018
231,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 231 SUKAASIH KOTA BANDUNG,20245794,SK SISWA,184,ORANG,2018
232,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 232 BLOK SAWAH KOTA BANDUNG,20244739,SK SISWA,114,ORANG,2018
233,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 233 CIBADUYUT KOTA BANDUNG,20244967,SK SISWA,189,ORANG,2018
234,32,JAWA BARAT,3273,KOTA BANDUNG,3273210,CIBEUNYING KIDUL,32.73.14,CIBEUNYING KIDUL,SDN 234 SALUYU KOTA BANDUNG,20245262,SK SISWA,177,ORANG,2018
235,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 235 LENGKONG KECIL KOTA BANDUNG,20245045,SK SISWA,182,ORANG,2018
236,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 236 BABAKAN CIPARAY KOTA BANDUNG,20245001,SK SISWA,166,ORANG,2018
237,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 237 KOPO ELOK KOTA BANDUNG,20245044,SK SISWA,119,ORANG,2018
238,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 238 CIGONDEWAH KOTA BANDUNG,20244839,SK SISWA,109,ORANG,2018
239,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 239 CIGONDEWAH KOTA BANDUNG,20244838,SK SISWA,100,ORANG,2018
240,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 240 CIJERAH INDAH KOTA BANDUNG,20244846,SK SISWA,122,ORANG,2018
241,32,JAWA BARAT,3273,KOTA BANDUNG,3273040,BOJONGLOA KIDUL,32.73.17,BOJONGLOA KIDUL,SDN 241 LEUWIANYAR KOTA BANDUNG,20244978,SK SISWA,262,ORANG,2018
242,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 242 MARGASARI KOTA BANDUNG,20245228,SK SISWA,112,ORANG,2018
243,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,SDN 243 CICABE KOTA BANDUNG,20245510,SK SISWA,151,ORANG,2018
244,32,JAWA BARAT,3273,KOTA BANDUNG,3273130,ARCAMANIK,32.73.24,ARCAMANIK,SDN 244 GURUMINDA KOTA BANDUNG,20245585,SK SISWA,106,ORANG,2018
245,32,JAWA BARAT,3273,KOTA BANDUNG,3273020,BABAKAN CIPARAY,32.73.03,BABAKAN CIPARAY,SDN 245 SUMBERSARI INDAH KOTA BANDUNG,20245090,SK SISWA,287,ORANG,2018
246,32,JAWA BARAT,3273,KOTA BANDUNG,3273090,BUAHBATU,32.73.22,BUAHBATU,SDN 246 MARGACINTA KOTA BANDUNG,20246410,SK SISWA,357,ORANG,2018
247,32,JAWA BARAT,3273,KOTA BANDUNG,3273110,CIBIRU,32.73.25,CIBIRU,SDN 247 SUKAPURA KOTA BANDUNG,20258124,SK SISWA,108,ORANG,2018
248,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 248 SINDANGSARI KOTA BANDUNG,20245778,SK SISWA,193,ORANG,2018
249,32,JAWA BARAT,3273,KOTA BANDUNG,3273050,ASTANAANYAR,32.73.10,ASTANA ANYAR,SDN 249 ASTANAANYAR KOTA BANDUNG,20244993,SK SISWA,231,ORANG,2018
250,32,JAWA BARAT,3273,KOTA BANDUNG,3273080,BANDUNG KIDUL,32.73.21,BANDUNG KIDUL,SDN 250 JAKAPURWA KOTA BANDUNG,20245034,SK SISWA,90,ORANG,2018
251,32,JAWA BARAT,3273,KOTA BANDUNG,3273030,BOJONGLOA KALER,32.73.04,BOJONGLOA KALER,SDN 251 JAMIKA KOTA BANDUNG,20244975,SK SISWA,341,ORANG,2018
252,32,JAWA BARAT,3273,KOTA BANDUNG,3273250,SUKASARI,32.73.01,SUKASARI,SDN 252 SETIABUDI KOTA BANDUNG,20244937,SK SISWA,32,ORANG,2018
253,32,JAWA BARAT,3273,KOTA BANDUNG,3273120,UJUNG BERUNG,32.73.26,UJUNGBERUNG,SDN 253 PANGGUNGSARI KOTA BANDUNG,20245731,SK SISWA,339,ORANG,2018
254,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 254 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245583,SK SISWA,97,ORANG,2018
255,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 255 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245575,SK SISWA,154,ORANG,2018
256,32,JAWA BARAT,3273,KOTA BANDUNG,3273010,BANDUNG KULON,32.73.15,BANDUNG KULON,SDN 256 CIGONDEWAH HILIR KOTA BANDUNG,20244840,SK SISWA,148,ORANG,2018
257,32,JAWA BARAT,3273,KOTA BANDUNG,3273070,LENGKONG,32.73.13,LENGKONG,SDN 257 PELITA KOTA BANDUNG,20245257,SK SISWA,29,ORANG,2018
258,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,SDN 258 SUKARELA KOTA BANDUNG,20245792,SK SISWA,211,ORANG,2018
259,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 259 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245580,SK SISWA,69,ORANG,2018
260,32,JAWA BARAT,3273,KOTA BANDUNG,3273141,ANTAPANI,32.73.20,ANTAPANI,SDN 260 GRIYA BUMI ANTAPANI KOTA BANDUNG,20245582,SK SISWA,90,ORANG,2018
